Carrera,Grupo,Clave,Materia,CRN,Profesor,Dia,Hora inicio,Hora Fin,Aula,Modalidad
Lic. Turismo,4A,I5100,INVESTIGACION DE OPERACIONES I,92183,RODRIGUEZ ARREOLA ALICIA,VIERNES,18,20,EL40,HIBRIDA
Lic. Turismo,4A,I5113,DESARROLLO DE EMPRENDEDORES,66089,NOYOLA AGUILAR LILIA YOLANDA,SABADO,18,20,EL77,HIBRIDA
Lic. Turismo,5A,IC544,ADMINISTRACION DE TECNOLOGIAS DE EMPRESAS TURISTICAS,129484,ESTRADA GARCÍA JUAN ALONSO,LUNES,18,20,EL78,HIBRIDA
Lic. Turismo,5A,I5091,ADMINISTRACION DE RECURSOS HUMANOS,108302,MENDOZA VALERIO LUZ MARIA,MARTES,18,20,EL78,HIBRIDA
Lic. Turismo,5A,I5518,LENGUA ADICIONAL AL ESPA~OL I,98019,STAFF STAFF STAFF,MIERCOLES,18,20,EL87,HIBRIDA
Lic. Turismo,5A,REC02,RECREACION Y APROVECHAMIENTO,,,JUEVES,8,10,AULA-RECREACION-12,
Lic. Turismo,5A,I5512,GESTION DE EMPRESAS DE HOSPEDAJE,97956,GOMEZ ZARATE CARLOS DAVID,JUEVES,10,12,MOVIL - AULA 4,HIBRIDA
Lic. Turismo,5A,AU106,AUDITORIA ADMINISTRATIVA DE EMPRESAS TURISTICAS,97806,RODRIGUEZ QUIRARTE ROSA ISELA,JUEVES,12,14,MOVIL - AULA 1,HIBRIDA
Lic. Turismo,5A,I5508,MERCADOTECNIA TURISTICA,98045,VALADEZ SANCHEZ VIVIANA MANUELA,JUEVES,14,16,C4,HIBRIDA
Lic. Turismo,5A,I5091,ADMINISTRACION DE RECURSOS HUMANOS,108302,MENDOZA VALERIO LUZ MARIA,JUEVES,16,18,B5,HIBRIDA
Lic. Turismo,5A,I5518,LENGUA ADICIONAL AL ESPA~OL I,98019,STAFF STAFF STAFF,VIERNES,10,12,B5,HIBRIDA
Lic. Turismo,5A,IC544,ADMINISTRACION DE TECNOLOGIAS DE EMPRESAS TURISTICAS,129484,ESTRADA GARCÍA JUAN ALONSO,VIERNES,12,14,CITA3,HIBRIDA
Lic. Turismo,5A,AU106,AUDITORIA ADMINISTRATIVA DE EMPRESAS TURISTICAS,97806,RODRIGUEZ QUIRARTE ROSA ISELA,VIERNES,18,20,EL73,HIBRIDA
Lic. Turismo,5A,I5508,MERCADOTECNIA TURISTICA,98045,VALADEZ SANCHEZ VIVIANA MANUELA,SABADO,16,18,EL66,HIBRIDA
Lic. Turismo,5A,I5512,GESTION DE EMPRESAS DE HOSPEDAJE,97956,GOMEZ ZARATE CARLOS DAVID,SABADO,18,20,EL78,HIBRIDA
Lic. Turismo,6A,IC541,RUTAS GASTRONOMICAS,129481,BUSTOS AGUIRRE MAGDALENA LILIANA,LUNES,18,20,EL79,HIBRIDA
Lic. Turismo,6A,IC541,RUTAS GASTRONOMICAS,129481,BUSTOS AGUIRRE MAGDALENA LILIANA,MARTES,8,10,MOVIL - AULA 2,HIBRIDA
Lic. Turismo,6A,IC498,DIRECCION DE EMPRESAS TURISTICAS,129475,GUTIERREZ TORRES ALEJANDRA GUADALUPE,MARTES,10,12,A11,HIBRIDA
Lic. Turismo,6A,REC02,RECREACION Y APROVECHAMIENTO,,,MARTES,12,14,AULA-RECREACION-14,
Lic. Turismo,6A,I5319,NEGOCIOS INTERNACIONALES Y DIFERENCIAS CULTURALES,102436,MACIAS BRAVO TOMAS ERICK HUITZILIHUITL,MARTES,14,16,D3,HIBRIDA
Lic. Turismo,6A,I5519,LENGUA ADICIONAL AL ESPA~OL II,103639,CASTAÑEDA HERNANDEZ VANNIA JOCELYN,MARTES,18,20,EL90,HIBRIDA
Lic. Turismo,6A,I5513,GESTION Y OPERACION DE VIAJES,103640,CALDERON MAYORGA MARIA JAQUELINE,MIERCOLES,18,20,EL74,HIBRIDA
Lic. Turismo,6A,IC498,DIRECCION DE EMPRESAS TURISTICAS,129475,GUTIERREZ TORRES ALEJANDRA GUADALUPE,JUEVES,18,20,EL75,HIBRIDA
Lic. Turismo,6A,I5519,LENGUA ADICIONAL AL ESPA~OL II,103639,CASTAÑEDA HERNANDEZ VANNIA JOCELYN,VIERNES,8,10,C8,HIBRIDA
Lic. Turismo,6A,I5084,METODOLOGIA Y PRACTICA DE LA INVESTIGACION,101737,GUERRERO CONTRERAS FRANCISCO,VIERNES,10,12,B6,HIBRIDA
Lic. Turismo,6A,I5139,ADMINISTRACION ESTRATEGICA,119851,ALVAREZ BERNAL RAFAEL,VIERNES,14,16,C13,HIBRIDA
Lic. Turismo,6A,I5513,GESTION Y OPERACION DE VIAJES,103640,CALDERON MAYORGA MARIA JAQUELINE,VIERNES,16,18,A11,HIBRIDA
Lic. Turismo,6A,I5084,METODOLOGIA Y PRACTICA DE LA INVESTIGACION,101737,GUERRERO CONTRERAS FRANCISCO,VIERNES,18,20,EL84,HIBRIDA
Lic. Turismo,6A,I5319,NEGOCIOS INTERNACIONALES Y DIFERENCIAS CULTURALES,102436,MACIAS BRAVO TOMAS ERICK HUITZILIHUITL,SABADO,16,18,EL67,HIBRIDA
Lic. Turismo,6A,I5139,ADMINISTRACION ESTRATEGICA,119851,ALVAREZ BERNAL RAFAEL,SABADO,18,20,EL79,HIBRIDA
Lic. Turismo,7A,I5520,LENGUA ADICIONAL AL ESPA~OL III,109939,CASTAÑEDA HERNANDEZ VANNIA JOCELYN,LUNES,10,12,C15,HIBRIDA
Lic. Turismo,7A,I5525,PLANIFICACION TURISTICA,111344,GUTIERREZ TORRES ALEJANDRA GUADALUPE,LUNES,12,14,MOVIL - AULA 2,HIBRIDA
Lic. Turismo,7A,I5526,SEMINARIO DE INVESTIGACION TURISTICA,112501,SANCHEZ MACIAS MARTHA,LUNES,14,16,C2,HIBRIDA
Lic. Turismo,7A,REC02,RECREACION Y APROVECHAMIENTO,,,LUNES,16,18,AULA-RECREACION-16,
Lic. Turismo,7A,IC542,ANIMACION SOCIOCULTURAL,129482,GOMEZ ZARATE CARLOS DAVID,LUNES,18,20,EL80,HIBRIDA
Lic. Turismo,7A,I5612,"ORGANIZACION DE CONGRESOS, CONVENCIONES FERIAS Y EXPOSICIONES",111370,ESTRADA GARCÍA JUAN ALONSO,MARTES,10,12,A16,HIBRIDA
Lic. Turismo,7A,IC545,PROTOCOLO,129485,ZARATE VEGA VERONICA,MARTES,12,14,MOVIL - AULA 2,HIBRIDA
Lic. Turismo,7A,IC542,ANIMACION SOCIOCULTURAL,129482,GOMEZ ZARATE CARLOS DAVID,MARTES,14,16,MOVIL - AULA 1,HIBRIDA
Lic. Turismo,7A,I5525,PLANIFICACION TURISTICA,111344,GUTIERREZ TORRES ALEJANDRA GUADALUPE,MARTES,18,20,EL79,HIBRIDA
Lic. Turismo,7A,I5526,SEMINARIO DE INVESTIGACION TURISTICA,112501,SANCHEZ MACIAS MARTHA,MIERCOLES,18,19,EL48,HIBRIDA
Lic. Turismo,7A,IC499,REVENUE MANAGEMENT,129477,NOYOLA AGUILAR LILIA YOLANDA,JUEVES,10,12,EL37,TOTAL EN LINEA
Lic. Turismo,7A,IC545,PROTOCOLO,129485,ZARATE VEGA VERONICA,JUEVES,18,20,EL60,HIBRIDA
Lic. Turismo,7A,IC499,REVENUE MANAGEMENT,129477,NOYOLA AGUILAR LILIA YOLANDA,VIERNES,14,16,EL25,TOTAL EN LINEA
Lic. Turismo,7A,I5520,LENGUA ADICIONAL AL ESPA~OL III,109939,CASTAÑEDA HERNANDEZ VANNIA JOCELYN,VIERNES,18,20,EL86,HIBRIDA
Lic. Turismo,7A,I5520,LENGUA ADICIONAL AL ESPA~OL III,109939,CASTAÑEDA HERNANDEZ VANNIA JOCELYN,SABADO,16,18,EL75,HIBRIDA
Lic. Turismo,8A,IC540,MODELOS DE NEGOCIOS,129479,GONZALEZ RAMIREZ MARIA BIBIANA,LUNES,8,10,MOVIL - AULA 2,HIBRIDA
Lic. Turismo,8A,IC543,TURISMO DE NATURALEZA,129483,GUTIERREZ TORRES ALEJANDRA GUADALUPE,LUNES,10,12,MOVIL - AULA 3,HIBRIDA
Lic. Turismo,8A,IC546,PATRIMONIO HISTORICO DE MEXICO,129486,CALDERON MAYORGA MARIA JAQUELINE,LUNES,14,16,MOVIL - AULA 3,HIBRIDA
Lic. Turismo,8A,I5521,LENGUA ADICIONAL AL ESPA~OL IV,122279,STAFF STAFF STAFF,LUNES,18,20,EL97,HIBRIDA
Lic. Turismo,8A,I5098,FORMULACION Y EVALUACION DE PROYECTOS,119898,MOYA ENRIQUEZ JUAN CARLOS,LUNES,20,22,EL47,HIBRIDA
Lic. Turismo,8A,IC540,MODELOS DE NEGOCIOS,129479,GONZALEZ RAMIREZ MARIA BIBIANA,MARTES,18,20,EL80,HIBRIDA
Lic. Turismo,8A,IC546,PATRIMONIO HISTORICO DE MEXICO,129486,CALDERON MAYORGA MARIA JAQUELINE,JUEVES,18,20,EL76,HIBRIDA
Lic. Turismo,8A,I5524,ECOTURISMO,119891,ESTRADA GARCÍA JUAN ALONSO,VIERNES,8,10,B11,HIBRIDA
Lic. Turismo,8A,I5098,FORMULACION Y EVALUACION DE PROYECTOS,119898,MOYA ENRIQUEZ JUAN CARLOS,VIERNES,10,12,A1,HIBRIDA
Lic. Turismo,8A,REC02,RECREACION Y APROVECHAMIENTO,,,VIERNES,12,14,AULA-RECREACION-26,
Lic. Turismo,8A,I5521,LENGUA ADICIONAL AL ESPA~OL IV,122279,STAFF STAFF STAFF,VIERNES,12,14,D13,HIBRIDA
Lic. Turismo,8A,I5517,SEMINARIO DE TITULACION EN TURISMO,120404,SANCHEZ MACIAS MARTHA,VIERNES,14,16,C16,HIBRIDA
Lic. Turismo,8A,I5517,SEMINARIO DE TITULACION EN TURISMO,120404,SANCHEZ MACIAS MARTHA,VIERNES,20,21,EL40,HIBRIDA
Lic. Turismo,8A,I5524,ECOTURISMO,119891,ESTRADA GARCÍA JUAN ALONSO,SABADO,16,18,EL68,HIBRIDA
Lic. Turismo,8A,IC543,TURISMO DE NATURALEZA,129483,GUTIERREZ TORRES ALEJANDRA GUADALUPE,SABADO,18,20,EL81,HIBRIDA
Maestria en Ciencias Fisico Matematicas,2A,I2481,SEMINARIO DE FISICA DEL ESTADO SOLIDO,99301,FLORES RUIZ HUGO MARCELO,LUNES,8,12,Posgrados 1,
Maestria en Ciencias Fisico Matematicas,2A,I2489,SEMINARIO DE MECANICA CUANTICA I,37716,COUREL PIEDRAHITA MAYKEL,LUNES,12,14,Posgrados 4,
Maestria en Ciencias Fisico Matematicas,2A,I2481,SEMINARIO DE FISICA DEL ESTADO SOLIDO,99301,FLORES RUIZ HUGO MARCELO,MARTES,12,14,Posgrados 4,
Maestria en Ciencias Fisico Matematicas,2A,I2416,SEMINARIO DE PROYECTO DE INVESTIGACION II,71245,MORAN LAZARO JUAN PABLO,MARTES,12,14,EL10,
Maestria en Ciencias Fisico Matematicas,2A,I2501,SEMINARIO DE TECNICAS DE CARACTERIZACION I,69339,FLORES GALLEGOS NELSON,MIERCOLES,10,12,Posgrados 2,
Maestria en Ciencias Fisico Matematicas,2A,I2489,SEMINARIO DE MECANICA CUANTICA I,37716,COUREL PIEDRAHITA MAYKEL,MIERCOLES,12,14,Posgrados 3,
Maestria en Ciencias Fisico Matematicas,2A,I2416,SEMINARIO DE PROYECTO DE INVESTIGACION II,71055,VELASQUEZ ORDOÑEZ CELSO,MIERCOLES,12,14,EL1,
Maestria en Ciencias Fisico Matematicas,2A,I2416,SEMINARIO DE PROYECTO DE INVESTIGACION II,93561,HERNANDEZ GORDILLO ARMIN,VIERNES,12,14,EL11,
Maestria en Ciencias Fisico Matematicas,2A,I2416,SEMINARIO DE PROYECTO DE INVESTIGACION II,138772,COUREL PIEDRAHITA MAYKEL,VIERNES,12,14,EL18,
Maestria en Ciencias Fisico Matematicas,2A,I2416,SEMINARIO DE PROYECTO DE INVESTIGACION II,71055,VELASQUEZ ORDOÑEZ CELSO,VIERNES,12,14,EL17,
Maestria en Ciencias Fisico Matematicas,4A,I2504,TOPICOS SELECTOS DE NANOCIENCIA I,69576,OJEDA MARTINEZ MARIA LUISA,LUNES,12,14,Posgrados 3,
Maestria en Ciencias Fisico Matematicas,4A,I2504,TOPICOS SELECTOS DE NANOCIENCIA I,69576,OJEDA MARTINEZ MARIA LUISA,MARTES,10,12,Posgrados 2,
Maestria en Ciencias Fisico Matematicas,4A,I2491,SEMINARIO DE MODELADO MOLECULAR,37717,MARTINEZ PASCUAL ERIC,MARTES,12,14,EL19,
Maestria en Ciencias Fisico Matematicas,4A,I2505,TOPICOS SELECTOS DE NANOTECNOLOGIA I,120938,COUREL PIEDRAHITA MAYKEL,VIERNES,12,14,Posgrados 2,
Maestria en Estudios Socioterritoriales,3A,I8271,SOCIOLOGIA RURAL,108702,GOYAS MEJIA RAMON,MARTES,9,12,Posgrados 4,
Maestria en Estudios Socioterritoriales,3A,I8267,PROCESOS DE CAMBIO SOCIOCULTURAL,108498,PLAZOLA MEZA EDUARDO,MIERCOLES,9,11,SAHip,
Maestria en Estudios Socioterritoriales,3A,I8274,METODOLOGIA DE LA INVESTIGACION III,108410,SANDOVAL CONTRERAS RIGOBERTO,JUEVES,12,15,Posgrados 5,
Maestria en Estudios Socioterritoriales,3A,I8268,"TERRITORIO,PODER Y GOBERNANZA",108703,MORA MACIEL ALVARO,VIERNES,9,12,Sala Cómputo 2,
Maestria en Estudios Socioterritoriales,3A,I8272,SEMINARIO SOBRE REGION CENTRO-OCCIDENTE,108692,MARTINEZ CURIEL ENRIQUE,VIERNES,13,16,Posgrados 5,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,2A,ID018,GESTION DEL CAMBIO Y LA TRANSFORMACION ORGANIZACIONAL,212170,RODRIGUEZ LOPEZ ADRIANA,MIERCOLES,8,10,Posgrados 5,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,2A,ID005,DISE~O Y REINGENIERIA ORGANIZACIONAL,209291,SANTAMARIA VELASCO CARLOS ALBERTO,MIERCOLES,10,13,Posgrados 5,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,2A,ID004,PROVISION Y APLICACION DEL CAPITAL HUMANO,209299,LOPEZ PALOMAR MA. DEL REFUGIO,MIERCOLES,13,16,Posgrados 5,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,2A,ID006,SEMINARIO DE TESIS I ( INVESTIGACION CUANTITATIVA ),209339,GARCIA CUEVA SARA ADRIANA,JUEVES,8,11,SAHip,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,2A,ID003,LIDERAZGO Y HABILIDADES DIRECTIVAS,209297,GONZALEZ VILLA JUAN MANUEL,JUEVES,12,14,Posgrados 2,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,4A,ID011,ENTORNO Y COMPETITIVIDAD,219480,ORTIZ FLORES ERICK PABLO,JUEVES,8,11,Posgrados 1,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,4A,ID016,ADMINISTRACION INTEGRAL DEL CAPITAL HUMANO,217446,MALDONADO VIRGEN FRANCISCO JAVIER,JUEVES,8,10,Posgrados 5,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,4A,ID012,GESTION DE LA CULTURA ORGANIZACIONAL,217040,MONTAÑEZ MOYA GLORIA SILVIANA,JUEVES,11,14,Posgrados 1,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,4A,ID014,PSICOLOGIA DEL TRABAJO,218098,SEVILLA GODINEZ HECTOR TIBURCIO,JUEVES,11,12,SAHip,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,4A,ID014,PSICOLOGIA DEL TRABAJO,218098,SEVILLA GODINEZ HECTOR TIBURCIO,JUEVES,12,14,Posgrados 3,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,4A,ID013,EMPRENDIMIENTO Y DIAGNOSTICO ORGANIZACIONAL,219479,GONZALEZ RAMIREZ MARIA BIBIANA,JUEVES,14,17,Posgrados 2,
Maestria en Gestion del Capital Humano y Desarrollo Organizacional,4A,ID015,RELACIONES LABORALES,217561,HARO RUIZ MIGUEL ANGEL,JUEVES,14,17,Posgrados 4,
Maestria en Ingenieria de Software,1A,I9664,GESTION DE PROYECTOS DE SOFTWARE,120155,BONILLA CARRANZA JOSE LUIS DAVID,MARTES,17,19,SAHip,
Maestria en Ingenieria de Software,1A,I9654,DESARROLLO DE SOFTWARE I,98682,CERVANTES ALVAREZ SALVADOR,MIERCOLES,12,14,Sala Cómputo 1,
Maestria en Ingenieria de Software,1A,I9672,ANALISIS Y DISE~O DE SOFTWARE,119662,ALVAREZ TOSTADO MARTINEZ ERENDIRA,JUEVES,8,10,Sala Cómputo 1,
Maestria en Ingenieria de Software,1A,I9653,LOGICA BOOLEANA Y DIFUSA,99266,MIXTECO SANCHEZ JUAN CARLOS,VIERNES,8,10,Posgrados 3,
Maestria en Ingenieria de Software,1A,I9652,MATEMATICAS DISCRETAS,99267,DE LA TORRE GOMORA MIGUEL ANGEL,VIERNES,10,12,Posgrados 2,
Maestria en Ingenieria de Software,2A,I9662,PRUEBA Y MANTENIMIENTO DE SOFTWARE,128728,CERVANTES ALVAREZ JOSE ANTONIO,LUNES,8,10,Sala Cómputo 1,
Maestria en Ingenieria de Software,2A,I9658,DESARROLLO DE SOFTWARE II,128514,CERVANTES ALVAREZ JOSE ANTONIO,LUNES,12,14,Sala Cómputo 1,
Maestria en Ingenieria de Software,2A,I9667,PROGRAMACION ORIENTADA A OBJETOS,128719,OLIVA IBARRA FRANCISCO EDUARDO,MARTES,8,10,Sala Cómputo 1,
Maestria en Ingenieria de Software,2A,IB564,MINERIA DE DATOS,133654,RAMOS CABRAL SILVIA,MIERCOLES,8,10,Posgrados 4,
Maestria en Ingenieria de Software,2A,I9655,SEMINARIO DE TESIS I,128756,AVILA GEORGE HIMER,JUEVES,10,12,Sala Cómputo 1,
Maestria en Ingenieria de Software,3A,I9660,SISTEMAS DISTRIBUIDOS,145629,LOPEZ RUIZ SONIA,LUNES,10,12,Sala Cómputo 1,
Maestria en Ingenieria de Software,3A,I9663,DESARROLLO MULTI CAPAS,145612,MARTINEZ GARCIA MARIO,JUEVES,10,12,Posgrados 3,
Maestria en Ingenieria de Software,3A,I9657,ADMINISTRACION DE LA CONFIGURACION DEL SOFTWARE,99456,ZATARAIN DURAN OMAR ALI,VIERNES,10,12,Posgrados 1,
Maestria en Ingenieria de Software,3A,I9656,SEMINARIO DE TESIS II,139337,DOMINGUEZ GARCIA RODOLFO OMAR,VIERNES,12,14,Sala Cómputo 1,
Maestria en Ingenieria de Software,3A,I9669,OPTATIVA I,152746,ZATARAIN DURAN OMAR ALI,SABADO,16,18,EL09,
Maestria en Ingenieria de Software,4A,I9659,ASEGURAMIENTO DE LA CALIDAD DE SOFTWARE,145561,LOPEZ RUIZ SONIA,MARTES,10,12,Sala Cómputo 1,
Maestria en Ingenieria de Software,4A,IB565,PATRONES DE DISE~P Y FRAMEWORKS,147943,GUERRERO MUÑOZ ERICK JORGE ROBERTO,JUEVES,8,10,Posgrados 3,
Maestria en Ingenieria de Software,4A,I9670,OPTATIVA II,139321,ALVAREZ TOSTADO MARTINEZ ERENDIRA,SABADO,16,18,EL10,
Maestria en Ingenieria en Mecatronica,S1,I6854,INSTRUMENTACION INDUSTRIAL,98142,RUMBO MORALES JESSE YOE,MARTES,8,10,EL22,
Maestria en Ingenieria en Mecatronica,S1,I6864,TOPICOS DE INGENIERIA BIOMEDICA,98661,PEREZ VIDAL ALAN FRANCISCO,JUEVES,8,10,EL09,
Maestria en Ingenieria en Mecatronica,S1,I6853,SISTEMAS LINEALES DE CONTROL,44319,SORCIA VAZQUEZ FELIPE DE JESUS,VIERNES,8,10,EL25,
Maestria en Ingenieria en Mecatronica,S4,I6857,CONTROL DE MOTORES Y PROCESOS,98683,HUERTA AVILA HECTOR,LUNES,8,10,EL09,
Maestria en Ingenieria en Mecatronica,S4,I6858,SUPERVISION EN SISTEMAS ELECTRONEUMATICOS,44320,RODRIGUEZ CERDA JULIO CESAR,MIERCOLES,8,10,EL10,
Maestria en Negociacion y Resolucion de Conflictos,1A,V3335,METODOLOGIA DE LA INVESTIGACION I,217520,CALVILLO REYNOSO J. JESUS,VIERNES,14,17,SAHip,
Maestria en Negociacion y Resolucion de Conflictos,1A,V3333,TEORIA DEL CONFLICTO,217622,OROZCO TORRES AXEL FRANCISCO,VIERNES,17,20,Posgrados 1,
Maestria en Negociacion y Resolucion de Conflictos,1A,V3337,MARCO JURIDICO Y METODOS ALTERNOS PARA LA SOLUCION DE CONFLICTOS,217493,MARQUEZ ROSALES ANTONIO,SABADO,8,11,SAHip,
Maestria en Negociacion y Resolucion de Conflictos,1A,V3334,FILOSOFIA CULTURA Y EDUCACION PARA LA PAZ,217469,NAVEJAS PADILLA RAMON GERARDO,SABADO,11,14,SAHip,
Maestria en Negociacion y Resolucion de Conflictos,2A,V3339,TALLER DE NEGOCIACION,226309,FIERROS HUERTA ROSITA,VIERNES,15,18,Posgrados 2,
Maestria en Negociacion y Resolucion de Conflictos,2A,V3336,DERECHOS HUMANOS,226299,MARTINEZ CARRILLO RANULFO,VIERNES,18,21,Posgrados 5,
Maestria en Negociacion y Resolucion de Conflictos,2A,V3340,TALLER DE MEDIACION Y CONCILIACION,226302,NAVEJAS PADILLA RAMON GERARDO,SABADO,8,11,Posgrados 3,
Maestria en Negociacion y Resolucion de Conflictos,2A,V3338,METODOLOGIA DE LA INVESTIGACION II,226301,GONZALEZ SOLIS ARTURO,SABADO,11,14,Posgrados 3,
Maestria en Negociacion y Resolucion de Conflictos,3A,V3341,TALLER DE ARBITRAJE,251023,HERNANDEZ GONZALEZ ADRIANA,VIERNES,15,18,Posgrados 4,
Maestria en Negociacion y Resolucion de Conflictos,3A,V3345,SISTEMA PENAL ACUSATORIO ADVERSARIAL,251022,MARTINEZ MARTINEZ LORENA,SABADO,8,11,Posgrados 5,
Maestria en Negociacion y Resolucion de Conflictos,3A,V3348,METODOLOGIA DE LA INVESTIGACION III,251009,GARCIA ALVAREZ MARTHA FABIOLA,SABADO,11,14,Posgrados 5,
Maestria en Negociacion y Resolucion de Conflictos,3A,V3342,JUSTICIA RESTAURATIVA,250984,OROZCO TORRES AXEL FRANCISCO,SABADO,14,17,Posgrados 1,
Maestria en Psicologia de la Salud,2A,I6227,METODOLOGIA DE LA INVESTIGACION,209329,FIGUEROA JIMENEZ MARIA DOLORES,MIERCOLES,8,11,Sala Cómputo 1,
Maestria en Psicologia de la Salud,2A,I6239,TEMAS SELECTOS I,208881,SOLANO SANTOS LAURA VANESA,MIERCOLES,11,14,Posgrados 1,
Maestria en Psicologia de la Salud,2A,I6231,PSICOLOGIA DE LA SALUD II,208880,GONZALEZ CANTERO JOEL OMAR,JUEVES,9,12,Posgrados 4,
Maestria en Psicologia de la Salud,2A,I6234,SEMINARIO I,209542,GONZALEZ BECERRA VICTOR HUGO,JUEVES,15,18,Posgrados 3,
Maestria en Psicologia de la Salud,2A,I6232,DISE~O DE PROGRAMAS EN PSICOLOGIA DE LA SALUD,208879,GONZALEZ BECERRA VICTOR HUGO,VIERNES,9,12,SAHip,
Maestria en Psicologia de la Salud,4A,I6236,SEMINARIO III,222572,ROJAS LEGUIZAMON MARYED,MARTES,11,14,Posgrados 3,
Maestria en Psicologia de la Salud,4A,I6229,ESTADISTICA MULTIVARIADA,222487,ABUNDIS GUTIERREZ ALICIA,MIERCOLES,8,11,Posgrados 1,
Maestria en Psicologia de la Salud,4A,I6241,TEMAS SELECTOS III,218155,HERNANDEZ MAGAÑA CARMEN ELVIRA,MIERCOLES,11,14,Posgrados 4,
Maestria en Psicologia de la Salud,4A,I6238,PRACTICAS PROFESIONALES EN PSICOLOGIA DE LA SALUD II,218096,ORTIZ SANCHEZ DIANA,JUEVES,9,12,Posgrados 2,
Maestria en Tecnologias para el Aprendizaje,1A,IM249,TEORIAS PARA EL APRENDIZAJE,194097,ANTOINE MARVA ESTHER MARINA,LUNES,16,19,SAHip,
Maestria en Tecnologias para el Aprendizaje,1A,IM250,INVESTIGACION Y DESARROLLO I,194096,TORRES FRIAS JOSE DE LA CRUZ,MARTES,13,16,Posgrados 5,
Maestria en Tecnologias para el Aprendizaje,1A,IM250,INVESTIGACION Y DESARROLLO I,209665,LEON DAVILA LUIS ALEJANDRO,MIERCOLES,16,19,Posgrados 4,
Maestria en Tecnologias para el Aprendizaje,1A,IM248,DISEÑO INSTRUCCIONAL,194094,RODRIGUEZ GONZALEZ ELDA MIREYA,JUEVES,12,15,SAHip,
Maestria en Tecnologias para el Aprendizaje,1A,IM252,DISEÑO WEB DINAMICO,194095,VEGA TAPIA ABRAHAM,JUEVES,16,19,Sala Cómputo 1,
Maestria en Tecnologias para el Aprendizaje,2A,V0142,TENDENCIAS EDUCATIVAS EN EL USO DE LAS TIC,196112,CALDERON MAYORGA CESAR,MARTES,9,12,SAHip,
Maestria en Tecnologias para el Aprendizaje,2A,IM261,MODELOS PEDAGOGICOS,205062,HERNANDEZ GARCIA JOSE ALBERTO,MARTES,12,15,SAHip,
Maestria en Tecnologias para el Aprendizaje,2A,IM268,DISEÑO INSRUCCIONAL APLICADO,209304,GONZALEZ DUEÑAS MIRIAM,MIERCOLES,8,11,Posgrados 3,
Maestria en Tecnologias para el Aprendizaje,2A,IM251,INVESTIGACION Y DESARROLLO II,194763,CASTILLO GIRON VICTOR MANUEL,MIERCOLES,12,15,EL10,
Maestria en Tecnologias para el Aprendizaje,2A,IM254,MANEJO Y ARQUITECTURA DEL DISEÑO,196111,CASTILLO RIZO JORGE ERNESTO,MIERCOLES,16,18,Sala Cómputo 1,
Maestria en Tecnologias para el Aprendizaje,3A,IM257,DISEÑO DE ENTORNOS DE APRENDIZAJE,210553,CORNEJO ALVAREZ JUAN FIDEL,MARTES,12,15,EL46,
Maestria en Tecnologias para el Aprendizaje,3A,IM253,NARRATIVAS TRANSMEDIA,199095,DIAZ PEREZ CRISTINA,MARTES,16,19,Posgrados 5,
Maestria en Tecnologias para el Aprendizaje,3A,IM260,EVALUACION EDUCATIVA,209309,PASILLAS BANDA DAVID GUILLERMO,MIERCOLES,14,17,Posgrados 3,
Maestria en Tecnologias para el Aprendizaje,3A,IM256,DESARROLLO DE PROCESOS DE AMBIENTES DE APRENDIZAJE,209302,CORNEJO ALVAREZ JUAN FIDEL,JUEVES,15,18,EL35,
Maestria en Tecnologias para el Aprendizaje,3A,IM258,DESARROLLO DE RECURSOS DIGITALES,212151,GOMEZ HERRERA MARCO ANTONIO,VIERNES,10,12,Posgrados 3,
Maestria en Tecnologias para el Aprendizaje,4A,IM267,INNOVACION EDUCATIVA,212175,LEON DAVILA LUIS ALEJANDRO,LUNES,16,19,Posgrados 4,
Maestria en Tecnologias para el Aprendizaje,4A,IM262,PROGRAMACION WEB,218099,CASTILLO RIZO JORGE ERNESTO,MARTES,14,17,Sala Cómputo 1,
Maestria en Tecnologias para el Aprendizaje,4A,IM266,EVALUACION DE PROYECTOS,205990,MARTINEZ GARCIA MARIO,MIERCOLES,13,16,Posgrados 2,
Maestria en Tecnologias para el Aprendizaje,4A,IM255,PRACTICA PROFESIONAL,205989,ROSAS CHÁVEZ PATRICIA,MIERCOLES,17,20,EL55,
Medico Cirujano y Partero,1A,I8551,SALUD PUBLICA,205771,SALCEDO MORENO EFREN,LUNES,20,21,EL31,HIBRIDA
Medico Cirujano y Partero,1A,I8577,BIOQUIMICA MEDICA,205760,VEGA RUIZ BRENDA,MARTES,8,10,LAB. SIST. BIOLOGICOS,TOTAL PRESENCIAL
Medico Cirujano y Partero,1A,I8577,BIOQUIMICA MEDICA,205760,VEGA RUIZ BRENDA,MARTES,10,12,D13,TOTAL PRESENCIAL
